Decoupling what from when can dramatically improve both the {{c1::throughput}} and the {{c1::structure}} of an application.	CleanCode	13	
Concurrency improves performance when {{c1::there is a lot of wait time that can be shared between multiple threads or processors}}.	CleanCode	13	
Concurrency incurs some overhead, both in {{c1::performance}} as well as {{c1::writing additional code}}.	CleanCode	13	
Correct concurrency is complex, even for {{c1::simple}} problems.	CleanCode	13	
Concurrency bugs are often {{c1::ignored as one-offs}} instead of {{c1::the true defects they are}}.	CleanCode	13	
Concurrency often requires {{c1::a fundamental change in design strategy}}.	CleanCode	13	
The SRP for concurrency: {{c1::keep your concurrency-related code separate from other code}}.	CleanCode	13	
Corollary 1 to the SRP for concurrency: Take {{c1::data encapsulation}} to heart; severely limit {{c1::the access of any data that may be shared}}.	CleanCode	13	
Corollary 2 to the SRP for concurrency: Use {{c1::copies of objects}} that are either {{c1::read-only}} or are {{c1::written to from a single thread for most of the processing}}, then {{c1::the copies' results are merged in a single thread}}; UNLESS {{c1::the cost of additional object creation and garbage collection outweighs the benefit of not using an intrinsic lock (unlikely).}}	CleanCode	13	
Corollary 3 to the SRP for concurrency: attempt to {{c1::partition data into independent subsets::verb w/clause and object}} that can {{c1::be operated on by independent threads}}, possibly {{c1::in different processors}}.	CleanCode	13	
Concurrency in Java >=5: {{c1::ConcurrentHashMap}} performs better than {{c1::HashMap}} in nearly all situations.	CleanCode	13	
A {{c1::ReentrantLock}} is a lock that {{c2::can be acquired in one method and released in another}}.	CleanCode	13	
A {{c1::Semaphore}} is a lock that {{c2::has a count}}.	CleanCode	13	
A {{c1::CountDownLatch}} is a lock that {{c2::waits for a number of events before releasing all threads waiting on it.  This allows all threads to have a fair chance of starting at about the same time}}.	CleanCode	13	
Execution Model definitions: {{c1::Bound Resources}} means {{c2::Resources of a fixed size or number used in a concurrent environment. Examples include database connections and fixed-size read/write buffers}}.	CleanCode	13	
Execution Model definitions: {{c1::Mutual Exclusion}} means {{c2::Only one thread can access shared data or a shared resource at a time}}.	CleanCode	13	
Execution Model definitions: {{c1::Starvation}} means {{c2::One thread or a group of threads is prohibited from proceeding for an excessively long time or forever. For example, always letting fast-running threads through first could starve out longer running threads if there is no end to the fast-running threads}}.	CleanCode	13	
